"SMILES","MolWt","LogP","TPSA","LabuteASA","NumHAcceptors","NumHDonors","NumRotatableBonds","RingCount","NumAromaticRings","ExactMolWt"
"Cc1ccc(cc1)C(=CCN1CCCC1)c1ccccn1",278.399,3.91752,16.13,157.601432709862,2,0,4,3,2,278.178298704
"CCc1ccccc1OCC(CNC1CCc2ccccc2C1)O",325.452,3.1358,41.49,182.303716761809,3,2,7,3,2,325.204179104
"c1cc(cc(c1)N1CCN(CCc2ccc(cc2)N)CC1)C(F)(F)F",349.4,3.6523,32.5,176.418889487175,3,1,4,3,2,349.176582364
"CN1CCc2cc(c(cc2C(C1)c1ccccc1)OC)OC",297.398,3.3236,21.7,164.338506605885,3,0,3,3,2,297.172878976
"c1ccc2c(c1)CCCC2C1=NCCN1",200.285,2.1082,24.39,112.957104917606,2,1,1,3,1,200.131348512
"C=CCN1CCc2cc(c(cc2C(C1)c1ccccc1)O)O",295.382,3.2738,43.7,160.373680134998,3,2,3,3,2,295.157228912
"CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(F)(F)F",352.425,5.2598,6.48,170.50614193615,3,0,4,3,2,352.122104268
"CC(C)(C)NCC(c1ccccc1Cl)O",227.735,2.7615,32.26,121.702613861948,2,2,3,1,1,227.107691876
"COc1ccc(cc1)c1ccc(N)[n+](CCCC(=O)O)n1",288.327,1.4917,89.32,147.832373218821,4,2,6,2,2,288.13426785609
"CCN(CC)CCOC(=O)c1cc(c(cc1OC)N)Cl",300.786,2.4294,64.79,153.763036955826,5,1,7,1,1,300.124070212
"CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1",270.354,1.78302,75.27,133.048660433049,3,2,5,1,1,270.103813436
"CC(CN(C)C)CN1c2ccccc2CCc2ccccc12",294.442,4.121,6.48,170.451103431974,2,0,4,3,2,294.209598832
"Cc1ccc(cc1)S(=O)(=O)NC(Cc1ccccc1)C(=O)CCl",351.855,2.69252,63.24,166.436159935752,3,1,7,2,2,351.069592116
"c1ccn2c(c1)nn(CCCN1CCN(CC1)c1cccc(c1)Cl)c2=O",371.872,2.3617,45.78,187.666949055937,6,0,5,4,3,371.151288004
"c1ccc(cc1)C1CNCCc2c1cc(c(c2Cl)O)O",289.762,3.0288,52.49,145.094955695678,3,3,1,3,2,289.086956432
"Cn1ccc2cc3c(CCN3C(=O)Nc3cccnc3)cc12",292.342,3.1679,50.16,150.271681638688,3,1,1,4,3,292.132411132
"CCN(CC)C(=S)SSC(=S)N(CC)CC",296.552,3.6212,6.48,146.006550032652,4,0,4,0,0,296.05093264
"Cc1cc(C)c(c(C)c1)N=c1cc2-c3cc(c(cc3CCn2c(=O)n1C)OC)OC",405.498,3.58476,57.75,213.536674777801,6,0,3,4,3,405.205241724
"Cc1cccc(C=Cc2ccccc2)n1",195.265,3.56042,12.89,108.377985119695,1,0,2,2,2,195.104799416
"c1cc(ccc1Oc1c(cc(cn1)Cl)Cl)Oc1c(cc(cn1)Cl)Cl",402.064,6.6748,44.24,168.664806861401,4,0,4,3,3,399.933988216
"CC(C)(C)c1cc(C=C(C#N)C(=S)N)cc(c1O)C(C)(C)C",316.47,4.18028,70.04,171.928665364586,3,2,2,1,1,316.160934388
"CC(=Cc1ccc(cc1)C(=O)O)c1ccc2c(c1)C(C)(C)CCC2(C)C",348.486,6.29430000000001,37.3,195.553968627672,1,1,3,3,2,348.208930136
"CC12C=CC(=O)C=C1CCC1C3CC(C(C(=O)CO)(C3(C)CC(C21F)O)O)O",394.439,0.6205,115.06,200.581961786114,6,4,2,4,0,394.179166804
"Cc1ccc(cc1)S(=O)(=O)NC(CCCCN)C(=O)CCl",332.853,1.57882,89.26,160.14480753487,4,2,9,1,1,332.096141212
"c1ccc2c(c1)c(CC(C(=O)O)N)c[nH]2",204.229,1.1223,79.11,103.833187121545,2,3,3,2,2,204.089877624
"CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C",342.361,3.2112,91.49,174.235268603928,3,4,10,0,0,342.194964144
"CC(C)(C)NCC(COc1c(nsn1)N1CCOCC1)O",316.427,0.5025,79.74,162.99681339394,8,2,6,2,1,316.156911628
"c1ccc2c(c1)c(=O)n(CCN1CCC(CC1)C(=O)c1ccc(cc1)F)c(=O)[nH]2",395.434,2.4238,75.17,197.110478076619,5,1,5,4,3,395.164519784
"Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1",311.407,1.77392,78.51,154.717594699255,4,2,3,2,1,311.130362532
"c1ccc(cc1)c1c(N)nc2c(c(N)nc(N)n2)n1",253.269,0.8334,129.62,123.871441167396,7,3,1,3,3,253.107593352
"c1ccc(c(c1)C(F)(F)F)n1ccnc1",212.174,2.8911,17.82,93.8236190384671,2,0,1,2,2,212.056132884
"Cc1ccccc1OC(CCNC)c1ccccc1",255.361,3.72462,21.26,144.539052446421,2,1,6,2,2,255.162314292
"CCC(=C(c1ccccc1)c1ccc(cc1)OCCN(C)C)c1ccccc1",371.524,5.99610000000001,12.47,209.39304881919,2,0,8,3,3,371.224914548
"Cc1c2c(cs1)C(=O)Nc1ccccc1N2C(=O)CN1CCN(C)CC1",370.478,2.53432,55.89,187.521492348719,5,1,2,4,2,370.146346944
"CN(C1CCC2(CCCO2)CC1N1CCCC1)C(=O)Cc1ccccc1",356.51,3.2536,32.78,202.006774164582,3,0,4,4,1,356.246378264
"CCCN(CCC)C1Cc2cc(c(cc2C1)OC)OC",277.408,3.293,21.7,160.361062858078,3,0,7,2,1,277.204179104
"CC12Cc3cn4c5ccccc5nc4nc3C=C1CCC1C2CCC2(C)C1CCC2(C#N)O",438.575,5.31928000000001,74.21,235.949153118002,5,1,0,7,3,438.24196158
"COC(=O)C1C2CC3c4c(CCN3CC2CCC1O)c1ccccc1[nH]4",354.45,2.6471,65.56,189.552076745493,4,2,1,5,2,354.194342692
"CCCCNc1ccc(cc1)C(=O)OCCN(C)C",264.369,2.617,41.57,149.077993968694,4,1,8,1,1,264.183778008
"CC(C)(C)c1ccc(cc1)C(CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O)O",471.685,6.44580000000001,43.7,268.774382177379,3,2,8,4,3,471.313729552
"C1CCC(CC1)NC(=S)N1CCC(CC1)c1cnc[nH]1",292.452,2.7963,43.95,159.731735956679,2,2,2,3,1,292.172167768
"c1ccc(c(c1)N)SC(=C(C#N)C(=C(N)Sc1ccccc1N)C#N)N",380.502,3.12316,151.66,182.633867209883,8,4,5,2,2,380.087786512
"CN(CCc1ccc(c(c1)OC)OC)CCc1ccc(c(c1)OC)OC",359.466,3.438,40.16,196.731135448228,5,0,10,2,2,359.209658408
"c1cc(c(cc1C=C(C#N)C(=S)N)O)O",220.253,1.29088,90.27,103.410504457051,4,3,2,1,1,220.030648496
"CN1C2CCC1CC(C2)OC(=O)c1cc(cc(c1)Cl)Cl",314.212,3.7754,29.54,152.230151798378,3,0,2,3,1,313.063634144
"CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1",284.359,2.2062,53.43,152.799467776814,3,1,6,2,2,284.15247788
"c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O",258.233,0.0877999999999999,83.55,122.037881501118,4,1,1,3,1,258.0640568
"CN(C1CCC2(CCCO2)CC1N1CCCC1)C(=O)Cc1ccc(c(c1)Cl)Cl",425.4,4.5604,32.78,219.80336561801,3,0,4,4,1,424.16843356
"c1ccc(cc1)C1CCN(CC1)C1CCCCC1O",259.393,3.1695,23.47,151.199104255523,2,1,2,3,1,259.19361442
"COc1ccccc1N1CCN(CC1)CCN(c1ccccn1)C(=O)C1CCCCC1",422.573,3.8257,48.91,233.129237946868,5,0,7,4,2,422.268176328
"c1ccc(cc1)Cn1c2ccccc2c(c2ccc(CO)o2)n1",304.349,3.8369,51.19,155.719135026199,4,1,4,4,4,304.121177752
"CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1",407.505,4.9456,9.72,201.379823296854,4,0,4,4,2,407.164303428
"CCCOc1ccccc1c1nc2-c(c(=O)n1)n[nH][nH]2",271.28,1.4486,96.55,132.299899332769,5,2,4,3,1,271.106924656
"C1CC2C3CC(C2C1)C(C3)OC(=S)S",228.382,3.0424,9.23,118.158994721811,2,1,1,3,0,228.064257132
"c1cc(cc(c1)C(F)(F)F)C1(CCN(CCCC(=O)c2ccc(cc2)F)CC1)O",409.423,4.791,40.54,198.910810212133,3,1,6,3,2,409.166491856
"C1CCN(CC1)Cc1cccc(c1)OCCCNc1nc2ccccc2s1",381.545,5.16320000000001,37.39,202.724322204782,5,1,8,4,3,381.187483484
"CCCN(CCC)C1CCc2c(C1)c(ccc2F)O",265.372,3.5106,23.47,148.600558197414,2,1,5,2,1,265.184192608
"COc1ccccc1NC(=O)Nc1c2ccccc2nc(c2cccnc2)n1",371.4,4.3444,89.03,184.991487699089,5,2,4,4,4,371.138224784
"Cc1cccc(C)c1NC1=NCCCS1",220.341,3.20824,24.39,117.721103982104,3,1,1,2,1,220.103419512
"CN1CCCCC1CCN1c2ccccc2Sc2ccc(cc12)SC",370.587,5.88560000000001,6.48,196.056434443572,4,0,4,4,2,370.153740832
"CN1C2CCC1CC(C2)OC(=O)c1c[nH]c2ccccc12",284.359,2.9499,45.33,151.787412430106,3,1,2,4,2,284.15247788
"CCC12CCCN3CCc4c5ccccc5n(C(=C1)C(=O)OCC)c4C23",350.462,4.1483,34.47,190.498426671739,4,0,3,5,2,350.199428072
"COc1cc(ccc1OC(F)F)c1ccc(=O)[nH]n1",268.219,2.0469,64.21,120.453576083478,4,1,4,2,2,268.06594862
"Cn1c(cc(=O)n(C)c1=O)NCCCN1CCN(CC1)c1ccccc1OC",387.484,0.716800000000002,71.74,205.299646341796,8,1,7,3,2,387.227039788
"CN(C1CCCCC1N1CCCC1)C(=O)Cc1ccc(c(c1)Cl)Cl",369.336,4.4013,23.55,190.980943198171,2,0,4,3,1,368.142218812
"Cc1cc(cc(C)c1CC1=NCCN1)C(C)(C)C",244.382,3.14514,24.39,144.297526415668,2,1,2,2,1,244.193948768
"COc1cc(Cc2cnc(N)nc2N)cc(c1OC)OC",290.323,1.2576,105.51,147.92967435956,7,2,5,2,2,290.137890436
"Cc1c(NCCCN2CCN(CC2)c2ccccc2OC)n(C)c(=O)n(C)c1=O",401.511,1.02522,71.74,214.474529456528,8,1,7,3,2,401.242689852
"CC(C)Oc1cccnc1N(C)C1CCN(CC1)Cc1ccccc1",339.483,3.9696,28.6,191.729092371724,4,0,6,3,2,339.231062548
"CN(C)CC=C(c1ccc(cc1)Br)c1cccnc1",317.23,3.8374,16.13,146.355132625004,2,0,4,2,2,316.057510644
"CC(=O)NCCc1c[nH]c2ccccc12",202.257,1.8465,44.89,108.279081080311,1,2,3,2,2,202.110613068
"C1CCCN(CC1)c1c(Cl)nc(c(N)n1)C(=O)NC(=N)N",311.777,0.71587,134.01,152.561830213511,6,4,2,2,1,311.126135876
"CN(C)CCC=C1c2ccccc2CCc2ccccc12",277.411,4.1686,3.24,159.786755229083,1,0,3,3,2,277.183049736
"COc1ccc(cc1)C(=O)N1CCCC1=O",219.24,1.4578,46.61,112.076264254327,3,0,2,2,1,219.089543276
"c1ccc2c(c1)N=C(c1cc(ccc1O2)Cl)N1CCNCC1",313.788,3.4292,36.86,156.460960021469,4,1,0,4,2,313.098189812
"c1cc(ccc1CCNc1c2c(ncn1)n(cn2)C1C(C(C(CO)O1)O)O)N",386.412,-0.3254,151.57,191.526532396497,10,5,6,4,3,386.170253184
"CN1C2CCC1CC(C2)OC(=O)C(CO)c1ccccc1",289.375,1.9309,49.77,157.664230584738,4,1,4,3,1,289.167793596
"CC(=O)NCCc1c[nH]c2ccc(cc12)O",218.256,1.5521,65.12,113.159985090634,2,3,3,2,2,218.105527688
"CCN(C(C)C)c1c(Cl)nc(c(N)n1)C(=O)N=C(N)N",299.766,0.360500000000001,136.51,147.202719252644,5,3,4,1,1,299.126135876
"CC(C)CN(C)c1c(Cl)nc(c(N)n1)C(=O)N=C(N)N",299.766,0.218000000000001,136.51,147.202719252644,5,3,4,1,1,299.126135876
"CN1CCC=C(C1)C(=O)OC",155.197,0.4213,29.54,84.8979291448278,3,0,1,1,0,155.094628656
"C[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)c1ccccc1",304.41,2.0755,46.53,168.454055686233,3,1,4,3,1,304.19072011209
"c1ccc2c(c1)nnn2N",134.142,0.1451,56.73,65.7643656402755,4,1,0,2,2,134.059246192
"CCS(=O)(=O)Nc1cccc(c1)C(=C1CCCCC1)c1cnc[nH]1",345.468,3.9373,74.85,175.247423415737,3,2,5,3,2,345.151097976
"CN1C(=O)CCS(=O)(=O)C1c1ccc(cc1)Cl",273.741,1.6155,54.45,121.95994891888,3,0,1,2,1,273.022641924
"c1c(c(cc2c1[nH]c(C1C(C(C(CO)O1)O)O)n2)Cl)Cl",319.144,1.0237,98.6,140.641247820139,5,4,2,3,2,318.017412224
"C=CCN1CCc2c(cc(c(c2Cl)O)O)C(C1)c1ccccc1",329.827,3.9272,43.7,169.271975861712,3,2,3,3,2,329.11825656
"Cn1c(C=Cc2cccc(c2)Cl)nc2c1c(=O)n(C)c(=O)n2C",330.775,1.7945,61.82,157.504156150221,6,0,2,3,3,330.0883534
"C1CCN(CC1)C(=O)c1ccc2c(c1)OCCO2",247.294,2.0839,38.77,130.372222459725,3,0,1,3,1,247.120843404
"COC1=C(C(=O)c2ccccc2C1=O)OC",218.208,1.57,52.6,106.525461280943,4,0,2,2,1,218.0579088
"C[N+]1(C)CCN(CC1)c1ccccc1",191.298,1.583,3.24,113.039302982538,1,0,1,2,1,191.15427502809
"CC(C)N(CCC(c1ccccc1)(c1ccccn1)C(=O)N)C(C)C",339.483,3.3619,59.22,191.479070687077,3,1,8,2,2,339.231062548
"CC1=Nc2ccc(cc2S(=O)(=O)N1)Cl",230.676,1.6818,58.53,96.5575331169389,3,1,0,2,1,229.991676144
"CC1c2cccc(c2C(=O)C2=C(C3(C(C(C(=C(C3=O)C(=O)N)O)N(C)C)C(C12)O)O)O)O",444.44,-0.347599999999999,181.62,216.697993412354,9,6,2,4,1,444.153265728
"C[N+]1(C)CCC(CC1)OC(=O)C(c1ccccc1)c1ccccc1",324.444,3.6005,26.3,180.541250692314,2,0,4,3,2,324.19580549209
"Cc1c(C(=O)c2ccc(cc2)SC)[nH]c(=O)[nH]1",248.307,1.96432,65.72,119.434045562655,3,2,3,2,2,248.061948624
"c1cc(ccc1c1coc2cc(ccc2c1=O)O)O",254.241,2.8712,70.67,121.948013803674,4,2,1,3,3,254.0579088
"CCn1cc(c(=O)c2ccc(Cc3ccccc3)nc12)C(=O)O",308.337,2.7054,72.19,154.962673976467,4,1,4,3,3,308.116092372
"CCCn1c2c(c(=O)n(CCC)c1=O)n(C)cn2",250.302,0.7167,61.82,129.778194478756,6,0,4,2,2,250.142975816
"c1c(c(cc2c1[nH]c(=O)c(=O)[nH]2)Cl)Cl",231.038,1.5232,65.72,93.217935532124,2,2,0,2,2,229.964982728
"CN1CCc2cccc3-c4c(ccc(c4O)OC)CC1c23",281.355,3.1529,32.7,151.115210118104,3,1,1,4,2,281.141578848
"c1ccc(c(c1)N1CC=C(c2cccc(c2)N(=O)=O)NC1=O)O",311.297,2.8711,95.71,149.580602418532,4,2,3,3,2,311.090605896
"c1ccc2c(c1)[nH]c(=O)n2CCCN1CCC(CC1)n1c2ccc(cc2[nH]c1=O)Cl",425.92,3.3532,78.82,211.264641293464,5,2,5,5,4,425.161852688
"C#CCn1c(=O)c2c(ncn2C)n(C)c1=O",218.216,-0.933100000000001,61.82,104.80777164048,6,0,1,2,2,218.08037556
"CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1",309.494,4.4022,29.54,185.505415285537,3,0,7,2,0,309.26677936
"CC=C1C(=O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC12C",312.453,4.6436,34.14,178.297780842062,2,0,0,4,0,312.208930136
"CCn1c2cc(c(cc2[nH]c1=O)Cl)Cl",231.082,2.6563,37.79,101.547606955969,2,1,1,2,2,230.001368236
"CCCN1CCc2cccc3-c4c(ccc(c4O)O)CC1c23",295.382,3.6301,43.7,160.057452013653,3,2,2,4,2,295.157228912
"c1ccc(cc1)C1CNCCc2cc(c(cc12)O)O",255.317,2.3754,52.49,136.196659968964,3,3,1,3,2,255.125928784
"CCn1c2c(cn1)c(c(cn2)C(=O)OCC)NN=C(C)C",289.339,2.4356,81.4,149.302370158993,7,1,5,2,2,289.153874848
"CC(=CC=CC(=CC(=O)Nc1ccc(cc1)O)C)C=CC1=C(C)CCCC1(C)C",391.555,6.86230000000001,49.33,221.29077052473,2,2,6,2,1,391.251129296
"CC1CNCCN1S(=O)(=O)c1cccc2cnccc12",291.376,1.2172,62.3,142.16462193195,4,1,2,3,2,291.104147784
"CNC1CC(c2ccc(c(c2)Cl)Cl)c2ccccc12",292.209,4.7895,12.03,144.231443401745,1,1,2,3,2,291.05815484
"CC(c1cccc(c1)C(=O)c1ccccc1)C(=O)O",254.285,3.1057,54.37,130.821800995908,2,1,4,2,2,254.094294308
"CC(CCc1ccccc1)NCC(c1ccc(c(c1)C(=O)N)O)O",328.412,2.1354,95.58,175.749637028391,4,4,8,2,2,328.178692628
"c1cc(c(c(c1)Cl)Cl)c1c(N)nc(N)nn1",256.096,2.0098,90.71,111.469228714722,5,2,1,2,2,255.007850584
"CC(C)CC(CSSCC(CC(C)C)N)N",264.504,3.1146,52.04,148.65097835095,4,2,9,0,0,264.169390896
"c1ccc(cc1)C1CN2CCSC2=N1",204.298,2.1461,15.6,104.882363567864,3,0,1,3,1,204.072119384
"Cc1c(CC(=O)O)c2cc(ccc2n1C(=O)c1ccc(cc1)Cl)OC",357.793,3.92732,68.53,171.514292006373,4,1,4,3,3,357.076785672
"CC(C)NC(C)Cc1ccc(cc1)I",303.187,3.2202,12.03,125.780281745787,1,1,4,1,1,303.048397576
"C(Cc1cnc[nH]1)COC(c1ccc(cc1)F)c1ccc(cc1)F",328.362,4.4267,37.91,164.226310061791,2,1,7,3,3,328.138719636
"CCCC(=O)NCCc1c2cc(ccc2n2CCCc3ccccc3-c12)OC",376.5,4.7219,43.26,205.455043905438,3,1,6,4,3,376.215078136
"CN1C(CCCC1CC(=O)c1ccccc1)CC(c1ccccc1)O",337.463,4.236,40.54,187.868550601099,3,1,6,3,2,337.204179104
"CN1CCc2ccccc2Cc2c(CC1)c1ccccc1[nH]2",290.41,3.7891,19.03,162.290385117294,1,1,0,4,3,290.178298704
"CCOC(=O)c1c2C3CCCN3C(=O)c3cc(ccc3-n2cn1)OC",341.367,2.3483,73.66,171.404501769121,6,0,3,4,2,341.137556088
"CN(C)CCCN1c2ccccc2CCc2ccccc12",280.415,3.875,6.48,161.276220317242,2,0,4,3,2,280.193948768
"CCn1ccnc1CC1COc2ccccc2O1",244.294,2.2855,36.28,128.65277509427,4,0,3,3,2,244.121177752
"CN(C(CN1CCCC1)c1cccc(c1)OCC(=O)O)C(=O)Cc1ccc(c(c1)Cl)Cl",465.377,4.2948,70.08,228.469955668845,4,1,9,3,2,464.126962672
"CN1CCC(=C2c3ccccc3CC(=O)c3c2ccs3)CC1",309.434,4.0144,20.31,161.327869559735,3,0,0,4,2,309.118735228
"CN(C)C(=O)C(CCN1CCC(CC1)(c1ccc(cc1)Cl)O)(c1ccccc1)c1ccccc1",477.048,5.08800000000001,43.78,253.783509819652,3,1,7,4,3,476.223055976
"Cc1c(CS(=O)c2[nH]c3ccccc3n2)nccc1OCC(F)(F)F",369.368,3.51522,67.87,162.990435974239,4,1,5,3,3,369.075882348
"c1ccc(cc1)c1cccc2c(=O)cc(N3CCOCC3)oc12",307.349,3.2966,42.68,157.348315487969,4,0,2,4,3,307.120843404
"CC(C)NCC(c1ccc(c(c1)O)O)O",211.261,1.1292,72.72,113.391243041149,4,4,4,1,1,211.120843404
"CCCn1c(C)c(c2ccccc12)C(=O)c1ccc2ccccc2c1",327.427,5.74392000000001,22,176.761571472192,2,0,4,4,4,327.162314292
"c1ccc2c(c1)c(=O)cc(C(=O)O)[nH]2",189.17,1.2263,70.16,88.7944560903991,2,2,1,2,2,189.042593084
"CC1(C)CCC2=C(c3ccccc3C(=O)C2=O)O1",242.274,2.7521,43.37,125.120793241767,3,0,0,3,1,242.094294308
"c1ccc2c(c1)c(C(=O)O)nn2Cc1ccc(cc1Cl)Cl",321.163,4.0896,55.12,144.205943108859,3,1,3,3,3,320.01193292
"c1ccc(cc1)CN1CCC2(CCCc3ccccc23)CC1",291.438,4.5567,3.24,168.645410222471,1,0,2,4,2,291.1986998
"CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(cc12)Cl",327.815,3.7714,28.07,165.787757990558,4,0,0,4,2,327.113839876
"CCOC(=Nc1c[n+](no1)N1CCOCC1)[OH]",243.243,-0.487699999999999,84.2,119.151417501636,6,1,3,2,1,243.10878138009
"CN1CC(CC2c3cccc4c3c(CC12)cn4C)CNC(=O)OCc1ccccc1",403.526,4.0647,46.5,217.978959036677,4,1,4,5,3,403.225977168
"CC(C)NCC(COc1ccc(cc1)CCOC)O",267.369,1.6132,50.72,150.556057938445,4,2,9,1,1,267.18344366
"c1ccc(cc1)N1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)C1=O",391.474,4.8781,46.09,204.92165527741,3,0,5,5,4,391.168462292
"CN(C1CCCCC1N1CCCC1)C(=O)Cc1ccc(c(c1)Cl)Cl",369.336,4.4013,23.55,190.980943198171,2,0,4,3,1,368.142218812
"Cc1c(cc(C#N)c(=O)[nH]1)c1ccncc1",211.224,1.617,69.54,104.914570431508,3,1,1,2,2,211.074561908
"Cc1cccc(C#Cc2ccccc2)n1",193.249,2.78982,12.89,105.256872543402,1,0,0,2,2,193.089149352
"CN1C2CCC1CC(C2)NC(=O)c1c2ccccc2n(C)n1",298.39,1.9283,50.16,160.796685534886,4,1,2,4,2,298.179361324
"CC1(C)CCCC2(C)C1CCC1(C)C2CC(=O)O1",250.382,3.9346,26.3,147.000189617105,2,0,0,3,0,250.193280072
"COc1cc(c(C(=O)C=Cc2ccc(c(c2)O)OC)c(c1)OC)O",330.336,3.0197,85.22,164.541981791988,6,2,6,2,2,330.110338296
"CC1CC(CC(C)(C)C1)OC(=O)c1ccccc1O",262.349,3.7638,46.53,145.1403154535,3,1,2,2,1,262.156894564
"CC(=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(CC1(C)C)O)C=CC=C(C)C=CC1=C(C)C(=O)C(CC1(C)C)O",596.852,8.9054,74.6,338.518016057674,4,2,10,2,0,596.386560144
"C(CCCCCCC(=O)O)CCCCCC1C=CCC1",280.452,5.71840000000001,37.3,169.249314902595,1,1,13,1,0,280.240230264
"CC1(C)C(=O)C=CC2(C)C3CCC4(C)C(CC5C4(C3(C)C(=O)C(=C12)O)O5)c1ccoc1",422.521,4.8933,80.04,224.312705513236,5,1,1,6,1,422.20932406
"Cc1c2CC=C3C(C)(CCC4(C)C5CC(C)(CCC5(C)CCC34C)C(=O)O)c2cc(c1O)O",452.635,6.64392000000001,77.76,254.115198242044,3,3,1,5,1,452.29265976
"CCCCCCCCCCC(C(=O)O)C1(CCC(=O)O1)C(=O)O",328.405,3.3784,100.9,176.271587259629,4,2,12,1,0,328.188588616
"c1c2c(cc(c1O)O)oc1cc(c(c(c1c2=O)O)C1C(C(C(C(CO)O1)O)O)O)O",422.342,-0.7165,201.28,192.395138954984,11,8,2,4,3,422.084911396
"CCOC(=O)C1C(C=C(C)C)C1(C)C",196.29,2.7879,26.3,114.432657433386,2,0,3,1,0,196.14632988
"COc1ccc(cc1)c1cc(=O)c2c(cc(cc2o1)OC)O",298.294,3.1828,68.9,145.643966481829,5,1,3,3,3,298.084123548
"CC(=CCCC1(C)C=Cc2c(c3C(=O)C4=CC5CC6C(C)(C)OC(CC=C(C)C(=O)O)(C5O)C46Oc3c(CC=C(C)C)c2O1)O)C",630.778,7.03110000000001,122.52,335.567414778919,7,3,8,7,1,630.319268432
"COc1ccc(cc1)c1coc2c(cc(c(c2O)O)OC)c1=O",314.293,2.8884,89.13,150.524870492152,6,2,3,3,3,314.079038168
"CC1(C)C=Cc2c(c3CCC(C)(C)Oc3c3c(=O)c(coc23)c2ccc(c(c2)O)O)O1",420.461,5.15900000000001,89.13,212.79284706976,6,2,1,5,3,420.157288488
"CC1CCC2(C(C)C3C(CC4C5CCC6CC(CCC6(C)C5CCC34C)OC(=O)C)O2)OC1",458.683,6.36460000000001,44.76,265.053444106043,4,0,1,6,0,458.339609952
"COc1cc(c2c(c1)oc1cc(c(cc1c2=O)OC)OC)O",302.282,2.6776,78.13,144.747024151403,6,1,3,3,3,302.079038168
"c1cc(CNc2c3c(nc[nH]3)ncn2)oc1",215.216,1.558,79.63,103.508247549218,5,2,3,3,3,215.080709908
"CC1=C2C(C(=O)OC3CC4C(C)(C)C(=O)C=CC4(C)C(CC1)C23C)O",344.451,3.1968,63.6,188.292230081893,4,1,0,4,0,344.198759376
"CN1CCc2cc(c(c3-c4c(ccc(c4O)OC)CC1c23)OC)OC",341.407,3.1701,51.16,179.692066806582,5,1,3,4,2,341.162708216
"CC(CCC(=O)OC)C1CCC2C3C(CC(C12C)O)C1(C)CCC(CC1CC3O)O",422.606,3.5371,86.99,240.4010775268,5,3,4,4,0,422.303224444
"c1ccc(cc1)c1coc2ccccc2c1=O",222.243,3.46,30.21,112.186205783027,2,0,1,3,3,222.06807956
"CC(=O)OC1CC(C2(C)C3CCC4(C)C(c5ccoc5)OC(=O)C5C4(C3(C)C(CC2C1(C)C)O)O5)OC(=O)C",544.641,4.1181,124.8,284.703542825434,9,1,3,6,1,544.26723286
"CC1CCC2(C(C)C3C(CC4C5CCC6CC(CCC6(C)C5CC(=O)C34C)OC(=O)C)O2)OC1",472.666,5.54360000000001,61.83,266.405025205751,5,0,1,6,0,472.318874508
"CC(=CCc1c(cc2c(c1O)c(=O)c1c(CC=C(C)C)c(c(cc1o2)O)OC)O)C",410.466,5.089,100.13,210.681718565854,6,3,5,3,3,410.172938552
"c1c(cc(c(c1O)O)O)c1cc(=O)c2c(cc(cc2o1)O)O",302.238,1.988,131.36,136.590725834643,7,5,1,3,3,302.04265266
"Cc1cc(c(C)c(c1C(=O)O)O)OC(=O)c1c(C)cc(c(C)c1OC)OC",374.389,3.56048,102.29,187.74287315368,6,2,5,2,2,374.136553044
"COc1cc(cc(c1C(=O)c1ccccc1)O)O",244.246,2.3374,66.76,121.114902906565,4,2,3,2,2,244.073558864
"CN1CCc2cc3c(cc2C1C1c2ccc4c(c2C(=O)O1)OCO4)OCO3",367.357,2.5847,66.46,178.758290047251,7,0,1,6,2,367.105587264
"CC1c2cc(c(cc2CCN1)OC)OC",207.273,1.9105,30.49,114.33473243006,3,1,2,2,1,207.125928784
"CC1C(C)OC=C2C1=C(C)C(=O)C(=C2O)C(=O)O",250.25,1.721,83.83,123.906069449568,4,2,1,2,0,250.084123548
"Cc1cc(c(C=O)c(c1C(=O)Oc1cc(C)c(c(c1C)O)C(=O)OC)O)O",374.345,2.54696,130.36,179.686929919473,8,3,4,2,2,374.100167536
"CC(=O)OC1CCC2(C)C3CCC4(C)C(c5ccoc5)OC(=O)C5C4(C3(C)C(CC2C1(C)C)OC(=O)C)O5",528.642,5.1473,104.57,279.822638815111,8,0,3,6,1,528.27231824
"CC1(C)C(CC(=O)O)C2(C)C3CCC4(C)C(=CC(=O)OC4c4ccoc4)C3(CC(C1=O)C2=O)O",470.518,3.2464,131.11,239.212087909361,7,2,3,5,1,470.19406792
